Master Plan Ref.,Area,Branch,Order Ref.,BP Order ID,Customer,Project,Order QTY,Delivered QTY,Structural Element,Operator,Plant ID,Batch Report ID,DN ID,QTY,Driver ID,TM ID,Loading Date,Loading Time,Mix Design,Mix Code,Slump,Concrete Temperature,Water/Cement Ratio,Main Placement Method,Additional Placement Equipement,Pumping Equipment,MP ID,Approval Remarks,DN Type,DN Status
4,0,0,108,0.5247483208526937,0.4315440282358967,-0.6070334423360315,0.37553118719658013,0.40637802505883996,6,1,0,1.0154163042862763,390,-0.37056665370627667,6,23,4,214,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,2,7,0,3
4,0,0,108,0.5247483208526937,0.4315440282358967,-0.6070334423360315,0.37553118719658013,-0.07142183529421096,6,1,0,1.0153188905218706,377,0.7311746561814092,41,24,4,119,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,2,7,0,3
4,0,0,108,0.5247483208526937,0.4315440282358967,-0.6070334423360315,0.37553118719658013,0.8742237216545357,6,1,0,1.015573664982624,410,0.7311746561814092,47,10,4,298,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,2,7,0,3
4,0,0,108,0.5247483208526937,0.4315440282358967,-0.6070334423360315,0.37553118719658013,-0.3053446835920588,6,0,1,-0.9853050559104652,851,0.7311746561814092,32,30,4,79,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,2,7,0,3
4,0,0,108,0.5247483208526937,0.4315440282358967,-0.6070334423360315,0.37553118719658013,-0.21078012789718414,6,1,0,1.0152964104223923,374,-0.37056665370627667,0,28,4,102,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,2,7,0,3
4,0,0,108,0.5247483208526937,0.4315440282358967,-0.6070334423360315,0.37553118719658013,0.276973896213222,6,1,0,1.0154013175532908,388,-0.37056665370627667,36,28,4,198,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,2,7,0,3
4,0,0,108,0.5247483208526937,0.4315440282358967,-0.6070334423360315,0.37553118719658013,-0.5840612687980051,6,0,1,-0.9853799895753927,842,-0.37056665370627667,54,13,3,1024,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,2,7,0,3
4,0,0,108,0.5247483208526937,0.4315440282358967,-0.6070334423360315,0.37553118719658013,0.5357821539044579,6,1,0,1.01545377111874,395,-1.4723079635939627,7,8,4,239,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,2,7,0,3
4,0,0,108,0.5247483208526937,0.4315440282358967,-0.6070334423360315,0.37553118719658013,-0.161009309110408,6,1,0,1.0153113971553778,376,0.7311746561814092,38,26,4,115,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,2,7,0,3
4,0,0,108,0.5247483208526937,0.4315440282358967,-0.6070334423360315,0.37553118719658013,0.7746820840809834,6,1,0,1.015543691516653,406,0.7311746561814092,50,11,4,284,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,2,7,0,3
4,0,0,108,0.5247483208526937,0.4315440282358967,-0.6070334423360315,0.37553118719658013,0.7249112652942072,6,1,0,1.0155212114171748,403,0.7311746561814092,10,6,4,272,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,2,7,2,3
4,0,0,108,0.5247483208526937,0.4315440282358967,-0.6070334423360315,0.37553118719658013,0.008211474764630858,6,1,0,1.0153488639878416,381,0.7311746561814092,46,20,4,138,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,2,7,0,3
4,0,0,108,0.5247483208526937,0.4315440282358967,-0.6070334423360315,0.37553118719658013,0.18738642239702494,6,1,0,1.0153863308203053,386,0.7311746561814092,50,11,4,186,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,2,7,0,3
4,0,0,108,0.5247483208526937,0.4315440282358967,-0.6070334423360315,0.37553118719658013,-0.25059678292660503,6,1,0,1.0152889170558996,373,1.282045311125252,52,11,4,94,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,2,7,0,3
4,0,0,108,0.5247483208526937,0.4315440282358967,-0.6070334423360315,0.37553118719658013,-0.6736487426142022,6,1,0,1.0151615298255228,357,1.282045311125252,55,14,3,976,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,2,7,0,3
4,0,0,108,0.5247483208526937,0.4315440282358967,-0.6070334423360315,0.37553118719658013,-0.44470297619503196,6,1,0,1.0152364634904503,366,0.7311746561814092,41,24,4,36,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,2,7,0,3
4,0,0,108,0.5247483208526937,0.4315440282358967,-0.6070334423360315,0.37553118719658013,0.08784478482347267,6,1,0,1.0153713440873198,384,-0.37056665370627667,20,18,4,155,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,2,7,0,3
4,0,0,108,0.5247483208526937,0.4315440282358967,-0.6070334423360315,0.37553118719658013,-0.12119265408098709,6,0,1,-0.9852600957115089,857,-0.37056665370627667,21,3,4,122,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,2,7,0,3
4,0,0,108,0.5247483208526937,0.4315440282358967,-0.6070334423360315,0.37553118719658013,-0.5442446137685842,6,1,0,1.0152064900244793,363,-0.37056665370627667,5,4,4,6,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,2,7,2,3
4,0,0,108,0.5247483208526937,0.4315440282358967,-0.6070334423360315,0.37553118719658013,0.625369627720655,6,1,0,1.015483744584711,399,0.7311746561814092,26,26,4,255,45,61,9,0.06180970272154841,-0.4708993758948881,1,0,0,2,7,0,3
2,0,0,47,-0.7886438058768169,0.431544028237202,-0.6070334097787076,-1.039036008830808,-0.8030528714598202,6,2,1,-0.9868636761409565,651,-3.1249199284254914,20,18,1,737,40,45,5,0.06180970272154841,0.05546621205036811,2,3,2,13,7,0,3
4,0,0,103,0.41054030983273626,0.4315440282360832,-0.6070334383377637,-1.0041475802292354,-0.7781674620664321,1,0,1,-0.9853874829418855,841,-0.37056665370627667,34,1,3,996,68,14,8,0.06180970272154841,-0.6024907728812023,1,0,0,8,7,0,3
4,0,0,103,0.41054030983273626,0.4315440282360832,-0.6070334383377637,-1.0041475802292354,-0.7433278889156888,1,1,0,1.0152439568569431,367,-0.9214373086501196,31,15,4,43,68,14,8,0.06180970272154841,-0.6024907728812023,1,0,0,8,7,0,3
4,0,0,85,0.02984693976621146,0.4315440282379012,-0.6070334177752433,-0.8741088918051931,-0.7283966432796559,14,0,1,-0.9860918593922037,750,0.7311746561814092,47,10,3,435,61,73,5,0.06180970272154841,0.3186490060229966,1,0,0,8,7,0,3
4,0,0,85,0.02984693976621146,0.4315440282379012,-0.6070334177752433,-0.8741088918051931,-0.6587174969781694,14,1,0,1.0146969411029727,299,-2.5740492734816485,25,1,3,498,61,73,5,0.06180970272154841,0.3186490060229966,1,0,0,8,7,0,3
4,0,0,85,0.02984693976621146,0.4315440282379012,-0.6070334177752433,-0.8741088918051931,-0.6786258244928798,14,1,0,1.0146669676370017,295,0.7311746561814092,10,6,3,480,61,73,5,0.06180970272154841,0.3186490060229966,1,0,0,8,7,0,3
4,0,0,85,0.02984693976621146,0.4315440282379012,-0.6070334177752433,-0.8741088918051931,-0.7781674620664321,14,0,1,-0.9861293262246674,745,-0.37056665370627667,39,4,3,415,61,73,5,0.06180970272154841,0.3186490060229966,1,0,0,8,7,0,3
4,0,0,104,0.4295749783360625,-2.3172606607127584,1.6473557512574595,-0.9565724503180005,-0.7184424795223007,2,0,1,-0.9854249497743492,836,0.7311746561814092,18,32,3,951,10,46,5,0.06180970272154841,2.0293371668450795,1,0,0,4,7,0,3
4,0,0,104,0.4295749783360625,-2.3172606607127584,1.6473557512574595,-0.9565724503180005,-0.7682132983090768,2,1,0,1.015131556359552,352,0.7311746561814092,41,24,3,915,10,46,5,0.06180970272154841,2.0293371668450795,1,0,0,4,7,0,3
4,0,0,104,0.4295749783360625,-2.3172606607127584,1.6473557512574595,-0.9565724503180005,-0.6686716607355245,2,0,1,-0.9853575094759145,845,0.7311746561814092,30,29,4,26,10,46,5,0.06180970272154841,2.0293371668450795,1,0,0,4,7,0,3
2,0,0,31,-1.112233170433363,0.4315440282379012,-0.6070334177752433,-0.9248556970438438,-0.7234195614009783,11,2,1,-0.9872458378320865,603,1.282045311125252,11,12,1,365,66,79,5,0.06180970272154841,-0.20771658192226036,1,0,0,11,7,0,3
2,0,0,31,-1.112233170433363,0.4315440282379012,-0.6070334177752433,-0.9248556970438438,-0.7781674620664321,11,0,1,-0.9872533311985793,602,-0.37056665370627667,36,28,1,311,66,79,5,0.06180970272154841,-0.20771658192226036,1,0,0,11,7,0,3
2,0,0,31,-1.112233170433363,0.4315440282379012,-0.6070334177752433,-0.9248556970438438,-0.6338320875847813,11,2,1,-0.9871484240676809,615,-0.37056665370627667,58,34,1,461,66,79,5,0.06180970272154841,-0.20771658192226036,1,0,0,11,7,0,3
2,0,0,31,-1.112233170433363,0.4315440282379012,-0.6070334177752433,-0.9248556970438438,-0.6189008419487485,11,2,1,-0.9871184506017099,619,-3.1249199284254914,19,16,1,478,66,79,5,0.06180970272154841,-0.20771658192226036,1,0,0,11,7,0,3
2,0,0,31,-1.112233170433363,0.4315440282379012,-0.6070334177752433,-0.9248556970438438,-0.6736487426142022,11,2,1,-0.9872083709996228,608,0.7311746561814092,47,10,1,405,66,79,5,0.06180970272154841,-0.20771658192226036,1,0,0,11,7,0,3
1,0,0,9,-1.5500305460098667,0.4315440282379012,-0.6070334177752433,-0.7821303073101388,-0.5044279587391634,16,2,1,-0.9875830393242602,564,-0.9214373086501196,12,17,0,705,61,73,5,0.06180970272154841,0.3186490060229966,1,0,0,0,7,0,3
1,0,0,9,-1.5500305460098667,0.4315440282379012,-0.6070334177752433,-0.7821303073101388,-0.7383508070370112,16,1,0,1.01264375868396,42,-0.37056665370627667,39,4,0,528,61,73,5,0.06180970272154841,0.3186490060229966,1,0,0,0,7,0,3
1,0,0,9,-1.5500305460098667,0.4315440282379012,-0.6070334177752433,-0.7821303073101388,-0.6985341520075903,16,1,0,1.0126587454169456,44,-0.37056665370627667,6,23,0,555,61,73,5,0.06180970272154841,0.3186490060229966,1,0,0,0,7,0,3
1,0,0,9,-1.5500305460098667,0.4315440282379012,-0.6070334177752433,-0.7821303073101388,-0.5591758594046171,16,1,0,1.0126887188829166,48,0.7311746561814092,43,27,0,599,61,73,5,0.06180970272154841,0.3186490060229966,1,0,0,0,7,0,3
1,0,0,9,-1.5500305460098667,0.4315440282379012,-0.6070334177752433,-0.7821303073101388,-0.7781674620664321,16,1,0,1.0126287719509746,40,-0.37056665370627667,36,28,0,508,61,73,5,0.06180970272154841,0.3186490060229966,1,0,0,0,7,0,3
1,0,0,9,-1.5500305460098667,0.4315440282379012,-0.6070334177752433,-0.7821303073101388,-0.6089466781913933,16,1,0,1.012681225516424,47,0.7311746561814092,26,26,0,584,61,73,5,0.06180970272154841,0.3186490060229966,1,0,0,0,7,0,3
1,0,0,9,-1.5500305460098667,0.4315440282379012,-0.6070334177752433,-0.7821303073101388,-0.6587174969781694,16,1,0,1.0126662387834384,45,-0.37056665370627667,51,35,0,566,61,73,5,0.06180970272154841,0.3186490060229966,1,0,0,0,7,0,3
1,0,0,9,-1.5500305460098667,0.4315440282379012,-0.6070334177752433,-0.7821303073101388,-0.5392675318899066,16,2,1,-0.9876729597221731,554,-2.5740492734816485,39,4,0,646,61,73,5,0.06180970272154841,0.3186490060229966,1,0,0,0,7,0,3
1,0,0,20,-1.340649192473278,0.43154402823654936,-0.6070334343394959,-0.9629158009728318,-0.6786258244928798,13,1,0,1.0127561591813514,57,-0.37056665370627667,12,17,0,782,56,37,12,0.06180970272154841,-0.20771658192226036,1,0,0,3,9,2,3
1,0,0,20,-1.340649192473278,0.43154402823654936,-0.6070334343394959,-0.9629158009728318,-0.7184424795223007,13,1,0,1.012741172448366,56,0.7311746561814092,41,24,0,777,56,37,12,0.06180970272154841,-0.20771658192226036,1,0,0,3,9,0,3
1,0,0,20,-1.340649192473278,0.43154402823654936,-0.6070334343394959,-0.9629158009728318,-0.7682132983090768,13,1,0,1.012733679081873,55,0.7311746561814092,49,9,0,769,56,37,12,0.06180970272154841,-0.20771658192226036,1,0,0,3,9,0,3
2,0,0,37,-0.9789904909100793,0.43154402823654936,-0.6070334343394959,-1.029520982848561,-0.7831445439451097,14,2,1,-0.9871259439682026,618,-0.9214373086501196,47,10,1,473,9,35,2,0.06180970272154841,1.3713801819135099,2,3,2,13,8,0,3
2,0,0,38,-0.9599558224067531,0.4315440282379012,-0.6070334177752433,-0.7694436060004761,-0.6089466781913933,6,2,1,-0.9870060501043186,632,-0.37056665370627667,50,11,1,611,54,68,5,0.06180970272154841,1.2397887849271956,1,0,0,8,2,0,3
2,0,0,38,-0.9599558224067531,0.4315440282379012,-0.6070334177752433,-0.7694436060004761,-0.509405040617841,6,2,1,-0.9869760766383477,636,-2.5740492734816485,22,14,1,631,54,68,5,0.06180970272154841,1.2397887849271956,1,0,0,8,2,0,3
2,0,0,38,-0.9599558224067531,0.4315440282379012,-0.6070334177752433,-0.7694436060004761,-0.5293133681325514,6,2,1,-0.9869835700048405,635,-0.37056665370627667,51,35,1,628,54,68,5,0.06180970272154841,1.2397887849271956,1,0,0,8,2,0,3
